X,Y,PredictedY,Error
1.457593,1.457527,1.456655,0.000872
1.457940,1.457785,1.457001,0.000784
1.458286,1.458165,1.457348,0.000817
1.458633,1.458501,1.457694,0.000806
1.458979,1.458987,1.458041,0.000947
1.459326,1.459316,1.458387,0.000929
1.459672,1.459583,1.458734,0.000849
1.460018,1.459989,1.459080,0.000909
1.460365,1.460307,1.459426,0.000880
1.460711,1.460671,1.459773,0.000898
1.461058,1.461015,1.460119,0.000896
1.461404,1.461375,1.460466,0.000910
1.461750,1.461707,1.460812,0.000895
1.462097,1.461965,1.461158,0.000807
1.462443,1.462415,1.461505,0.000910
1.462790,1.462797,1.461851,0.000945
1.463136,1.463043,1.462198,0.000845
1.463482,1.463385,1.462544,0.000841
1.463829,1.463838,1.462890,0.000947
1.464175,1.464178,1.463237,0.000941
1.464522,1.464529,1.463583,0.000946
1.464868,1.464836,1.463930,0.000906
1.465214,1.465214,1.464276,0.000938
1.465561,1.465576,1.464622,0.000953
1.465907,1.465822,1.464969,0.000853
1.466254,1.466098,1.465315,0.000783
1.466600,1.466531,1.465662,0.000870
1.466947,1.466958,1.466008,0.000950
1.467293,1.467223,1.466354,0.000868
1.467639,1.467544,1.466701,0.000843
1.467986,1.467982,1.467047,0.000935
1.468332,1.468284,1.467394,0.000890
1.468679,1.468616,1.467740,0.000876
1.469025,1.468977,1.468087,0.000891
1.469371,1.469361,1.468433,0.000928
1.469718,1.469715,1.468779,0.000936
1.470064,1.469914,1.469126,0.000788
1.470411,1.470345,1.469472,0.000872
1.470757,1.470679,1.469819,0.000860
1.471103,1.471074,1.470165,0.000909
1.471450,1.471432,1.470511,0.000920
1.471796,1.471797,1.470858,0.000939
1.472143,1.472158,1.471204,0.000953
1.472489,1.472470,1.471551,0.000919
1.472836,1.472792,1.471897,0.000894
1.473182,1.473086,1.472244,0.000843
1.473528,1.473431,1.472590,0.000841
1.473875,1.473867,1.472936,0.000931
1.474221,1.474234,1.473283,0.000951
1.474568,1.474574,1.473629,0.000945
1.474914,1.474776,1.473976,0.000801
1.475260,1.475187,1.474322,0.000865
1.475607,1.475547,1.474668,0.000879
1.475953,1.475891,1.475015,0.000876
1.476300,1.476227,1.475361,0.000865
1.476646,1.476515,1.475708,0.000807
1.476992,1.476907,1.476054,0.000852
1.477339,1.477225,1.476400,0.000825
1.477685,1.477643,1.476747,0.000897
1.478032,1.477951,1.477093,0.000858
1.478378,1.478258,1.477440,0.000818
1.478724,1.478699,1.477786,0.000913
1.479071,1.479051,1.478132,0.000919
1.479417,1.479307,1.478479,0.000828
1.479764,1.479717,1.478825,0.000892
1.480110,1.479974,1.479172,0.000802
1.480457,1.480389,1.479518,0.000871
1.480803,1.480659,1.479864,0.000795
1.481149,1.481068,1.480211,0.000857
1.481496,1.481475,1.480557,0.000917
1.481842,1.481797,1.480904,0.000894
1.482189,1.482105,1.481250,0.000855
1.482535,1.482407,1.481597,0.000810
1.482881,1.482800,1.481943,0.000857
1.483228,1.483116,1.482289,0.000827
1.483574,1.483506,1.482636,0.000870
1.483921,1.483855,1.482982,0.000872
1.484267,1.484268,1.483329,0.000939
1.484613,1.484573,1.483675,0.000898
1.484960,1.484876,1.484021,0.000855
1.485306,1.485224,1.484368,0.000856
1.485653,1.485615,1.484714,0.000901
1.485999,1.485855,1.485061,0.000794
1.486346,1.486245,1.485407,0.000838
1.486692,1.486696,1.485754,0.000942
1.487038,1.486923,1.486100,0.000823
1.487385,1.487353,1.486446,0.000907
1.487731,1.487575,1.486793,0.000783
1.488078,1.488051,1.487139,0.000911
1.488424,1.488326,1.487486,0.000841
1.488770,1.488690,1.487832,0.000858
1.489117,1.489025,1.488178,0.000847
1.489463,1.489475,1.488525,0.000951
1.489810,1.489681,1.488871,0.000810
1.490156,1.490099,1.489218,0.000882
1.490502,1.490515,1.489564,0.000951
1.490849,1.490767,1.489910,0.000857
1.491195,1.491112,1.490257,0.000856
1.491542,1.491504,1.490603,0.000900
1.491888,1.491737,1.490950,0.000787
1.492234,1.492122,1.491296,0.000826
1.492581,1.492489,1.491642,0.000846
1.492927,1.492868,1.491989,0.000879
1.493274,1.493215,1.492335,0.000880
1.493620,1.493473,1.492682,0.000791
1.493967,1.493897,1.493028,0.000869
1.494313,1.494204,1.493375,0.000829
1.494659,1.494645,1.493721,0.000925
1.495006,1.494868,1.494067,0.000801
1.495352,1.495310,1.494414,0.000896
1.495699,1.495670,1.494760,0.000910
1.496045,1.496030,1.495107,0.000924
1.496391,1.496331,1.495453,0.000878
1.496738,1.496604,1.495799,0.000804
1.497084,1.496934,1.496146,0.000788
1.497431,1.497384,1.496492,0.000892
1.497777,1.497713,1.496839,0.000875
1.498123,1.498075,1.497185,0.000890
1.498470,1.498383,1.497531,0.000851
1.498816,1.498700,1.497878,0.000822
1.499163,1.499057,1.498224,0.000833
1.499509,1.499412,1.498571,0.000841
1.499856,1.499720,1.498917,0.000803
1.500202,1.500115,1.499264,0.000851
1.500548,1.500543,1.499610,0.000933
1.500895,1.500797,1.499956,0.000840
1.501241,1.501227,1.500303,0.000924
1.501588,1.501603,1.500649,0.000954
1.501934,1.501876,1.500996,0.000881
1.502280,1.502247,1.501342,0.000905
1.502627,1.502500,1.501688,0.000811
1.502973,1.502920,1.502035,0.000885
1.503320,1.503282,1.502381,0.000901
1.503666,1.503656,1.502728,0.000928
1.504012,1.504007,1.503074,0.000932
1.504359,1.504364,1.503421,0.000943
1.504705,1.504663,1.503767,0.000896
1.505052,1.504997,1.504113,0.000884
1.505398,1.505309,1.504460,0.000849
1.505744,1.505739,1.504806,0.000933
1.506091,1.506012,1.505153,0.000859
1.506437,1.506286,1.505499,0.000787
1.506784,1.506700,1.505845,0.000855
1.507130,1.507048,1.506192,0.000856
1.507477,1.507348,1.506538,0.000809
1.507823,1.507676,1.506885,0.000792
1.508169,1.508085,1.507231,0.000854
1.508516,1.508402,1.507577,0.000825
1.508862,1.508807,1.507924,0.000883
1.509209,1.509054,1.508270,0.000784
1.509555,1.509419,1.508617,0.000802
1.509901,1.509878,1.508963,0.000915
1.510248,1.510209,1.509310,0.000899
1.510594,1.510538,1.509656,0.000882
1.510941,1.510833,1.510002,0.000830
1.511287,1.511298,1.510349,0.000949
1.511633,1.511561,1.510695,0.000866
1.511980,1.511836,1.511042,0.000794
1.512326,1.512281,1.511388,0.000893
1.512673,1.512601,1.511734,0.000866
1.513019,1.512976,1.512081,0.000895
1.513366,1.513230,1.512427,0.000802
1.513712,1.513597,1.512774,0.000824
1.514058,1.514071,1.513120,0.000951
1.514405,1.514250,1.513466,0.000784
1.514751,1.514608,1.513813,0.000795
1.515097,1.514954,1.514159,0.000795
1.515444,1.515436,1.514506,0.000930
1.515790,1.515667,1.514852,0.000815
1.516137,1.516150,1.515198,0.000952
1.516483,1.516376,1.515545,0.000831
1.516830,1.516823,1.515891,0.000931
1.517176,1.517048,1.516238,0.000810
1.517522,1.517374,1.516584,0.000790
1.517869,1.517771,1.516931,0.000840
1.518215,1.518158,1.517277,0.000881
1.518562,1.518570,1.517623,0.000946
1.518908,1.518843,1.517970,0.000873
1.519254,1.519220,1.518316,0.000904
1.519601,1.519553,1.518663,0.000890
1.519947,1.519839,1.519009,0.000830
1.520294,1.520194,1.519355,0.000839
1.520640,1.520545,1.519702,0.000844
1.520987,1.520917,1.520048,0.000869
1.521333,1.521317,1.520395,0.000922
1.521679,1.521540,1.520741,0.000799
1.522026,1.522002,1.521087,0.000915
1.522372,1.522252,1.521434,0.000818
1.522719,1.522695,1.521780,0.000915
1.523065,1.523019,1.522127,0.000892
1.523411,1.523365,1.522473,0.000892
1.523758,1.523686,1.522820,0.000866
1.524104,1.523990,1.523166,0.000824
1.524451,1.524340,1.523512,0.000828
1.524797,1.524666,1.523859,0.000807
1.525144,1.525051,1.524205,0.000846
1.525490,1.525468,1.524552,0.000916
1.525836,1.525715,1.524898,0.000817
1.526183,1.526052,1.525244,0.000808
1.526529,1.526415,1.525591,0.000824
1.526875,1.526807,1.525937,0.000870
1.527222,1.527087,1.526284,0.000803
1.527568,1.527482,1.526630,0.000852
1.527915,1.527840,1.526976,0.000864
1.528261,1.528274,1.527323,0.000951
1.528607,1.528571,1.527669,0.000902
1.528954,1.528798,1.528016,0.000782
1.529300,1.529256,1.528362,0.000894
1.529647,1.529562,1.528708,0.000854
1.529993,1.529963,1.529055,0.000908
1.530340,1.530301,1.529401,0.000900
1.530686,1.530575,1.529748,0.000827
1.531032,1.530882,1.530094,0.000788
1.531379,1.531257,1.530441,0.000816
1.531725,1.531649,1.530787,0.000862
1.532072,1.532013,1.531133,0.000880
1.532418,1.532339,1.531480,0.000859
1.532764,1.532730,1.531826,0.000903
1.533111,1.533124,1.532173,0.000952
1.533457,1.533393,1.532519,0.000874
1.533804,1.533709,1.532865,0.000844
1.534150,1.534153,1.533212,0.000941
1.534497,1.534468,1.533558,0.000910
1.534843,1.534724,1.533905,0.000819
1.535189,1.535094,1.534251,0.000843
1.535536,1.535534,1.534597,0.000937
1.535882,1.535816,1.534944,0.000872
1.536229,1.536149,1.535290,0.000858
1.536575,1.536466,1.535637,0.000829
1.536921,1.536850,1.535983,0.000867
1.537268,1.537193,1.536330,0.000864
1.537614,1.537613,1.536676,0.000937
1.537961,1.537951,1.537022,0.000928
1.538307,1.538170,1.537369,0.000801
1.538653,1.538572,1.537715,0.000857
1.539000,1.538959,1.538061,0.000897
1.539346,1.539230,1.538408,0.000822
1.539693,1.539541,1.538754,0.000786
1.540039,1.539947,1.539101,0.000846
1.540385,1.540236,1.539447,0.000789
1.540732,1.540689,1.539794,0.000896
1.541078,1.540923,1.540140,0.000783
1.541425,1.541343,1.540486,0.000856
1.541771,1.541662,1.540833,0.000829
1.542118,1.542005,1.541179,0.000825
1.542464,1.542437,1.541526,0.000911
1.542810,1.542748,1.541872,0.000876
1.543157,1.543062,1.542218,0.000844
1.543503,1.543454,1.542565,0.000889
1.543850,1.543818,1.542911,0.000907
1.544196,1.544048,1.543258,0.000790
1.544542,1.544500,1.543604,0.000896
1.544889,1.544741,1.543951,0.000790
1.545235,1.545112,1.544297,0.000816
1.545582,1.545517,1.544643,0.000873
1.545928,1.545917,1.544990,0.000928
1.546274,1.546282,1.545336,0.000946
1.546621,1.546601,1.545683,0.000919
1.546967,1.546815,1.546029,0.000786
1.547314,1.547183,1.546375,0.000808
1.547660,1.547650,1.546722,0.000928
1.548007,1.547946,1.547068,0.000878
1.548353,1.548208,1.547415,0.000794
1.548699,1.548632,1.547761,0.000871
1.549046,1.548932,1.548108,0.000825
1.549392,1.549312,1.548454,0.000858
1.549739,1.549652,1.548800,0.000852
1.550085,1.549966,1.549147,0.000820
1.550431,1.550436,1.549493,0.000943
1.550778,1.550730,1.549839,0.000891
1.551124,1.551082,1.550186,0.000897
1.551471,1.551340,1.550532,0.000808
1.551817,1.551802,1.550879,0.000923
1.552163,1.552029,1.551225,0.000804
1.552510,1.552525,1.551572,0.000953
1.552856,1.552818,1.551918,0.000900
1.553203,1.553055,1.552264,0.000791
1.553549,1.553530,1.552611,0.000919
1.553895,1.553905,1.552957,0.000947
1.554242,1.554224,1.553304,0.000920
1.554588,1.554541,1.553650,0.000891
1.554935,1.554835,1.553996,0.000838
1.555281,1.555216,1.554343,0.000873
1.555628,1.555640,1.554689,0.000951
1.555974,1.555928,1.555036,0.000893
1.556320,1.556169,1.555382,0.000787
1.556667,1.556597,1.555728,0.000869
1.557013,1.556857,1.556075,0.000782
1.557360,1.557304,1.556421,0.000882
1.557706,1.557609,1.556768,0.000842
1.558052,1.557974,1.557114,0.000860
1.558399,1.558316,1.557461,0.000855
1.558745,1.558609,1.557807,0.000802
1.559092,1.559096,1.558153,0.000943
1.559438,1.559395,1.558500,0.000895
1.559784,1.559673,1.558846,0.000827
1.560131,1.560081,1.559193,0.000889
1.560477,1.560385,1.559539,0.000846
1.560824,1.560734,1.559885,0.000849
1.561170,1.561159,1.560232,0.000927
1.561517,1.561485,1.560578,0.000907
1.561863,1.561858,1.560925,0.000933
1.562209,1.562176,1.561271,0.000905
1.562556,1.562433,1.561617,0.000816
1.562902,1.562825,1.561964,0.000861
1.563249,1.563092,1.562310,0.000782
1.563595,1.563524,1.562657,0.000867
1.563941,1.563826,1.563003,0.000823
1.564288,1.564178,1.563349,0.000828
1.564634,1.564557,1.563696,0.000861
1.564981,1.564866,1.564042,0.000823
1.565327,1.565337,1.564389,0.000948
1.565673,1.565587,1.564735,0.000852
1.566020,1.565895,1.565082,0.000814
1.566366,1.566281,1.565428,0.000854
1.566713,1.566727,1.565774,0.000953
1.567059,1.566906,1.566121,0.000786
1.567405,1.567352,1.566467,0.000885
1.567752,1.567639,1.566814,0.000825
1.568098,1.568042,1.567160,0.000882
1.568445,1.568401,1.567506,0.000895
1.568791,1.568686,1.567853,0.000834
1.569138,1.569028,1.568199,0.000829
1.569484,1.569369,1.568546,0.000824
1.569830,1.569779,1.568892,0.000887
1.570177,1.570120,1.569238,0.000882
1.570523,1.570447,1.569585,0.000862
1.570870,1.570837,1.569931,0.000905
1.571216,1.571178,1.570278,0.000900
1.571562,1.571447,1.570624,0.000823
1.571909,1.571854,1.570971,0.000884
1.572255,1.572261,1.571317,0.000944
1.572602,1.572601,1.571663,0.000937
1.572948,1.572821,1.572010,0.000812
1.573294,1.573184,1.572356,0.000827
1.573641,1.573569,1.572703,0.000867
1.573987,1.573980,1.573049,0.000931
1.574334,1.574292,1.573395,0.000896
1.574680,1.574651,1.573742,0.000910
1.575027,1.574886,1.574088,0.000798
1.575373,1.575277,1.574435,0.000842
1.575719,1.575598,1.574781,0.000817
1.576066,1.575987,1.575127,0.000860
1.576412,1.576266,1.575474,0.000792
1.576759,1.576702,1.575820,0.000882
1.577105,1.576989,1.576167,0.000822
1.577451,1.577304,1.576513,0.000791
1.577798,1.577774,1.576859,0.000914
1.578144,1.578034,1.577206,0.000829
1.578491,1.578391,1.577552,0.000839
1.578837,1.578823,1.577899,0.000924
1.579183,1.579088,1.578245,0.000843
1.579530,1.579382,1.578592,0.000791
1.579876,1.579884,1.578938,0.000946
1.580223,1.580163,1.579284,0.000878
1.580569,1.580490,1.579631,0.000859
1.580915,1.580813,1.579977,0.000836
1.581262,1.581273,1.580324,0.000950
1.581608,1.581607,1.580670,0.000937
1.581955,1.581903,1.581016,0.000887
1.582301,1.582230,1.581363,0.000867
1.582648,1.582560,1.581709,0.000851
1.582994,1.582931,1.582056,0.000876
1.583340,1.583234,1.582402,0.000832
1.583687,1.583669,1.582748,0.000921
1.584033,1.583984,1.583095,0.000889
1.584380,1.584342,1.583441,0.000901
1.584726,1.584611,1.583788,0.000823
1.585072,1.584918,1.584134,0.000784
1.585419,1.585370,1.584481,0.000889
1.585765,1.585742,1.584827,0.000915
1.586112,1.586054,1.585173,0.000881
1.586458,1.586326,1.585520,0.000806
1.586804,1.586650,1.585866,0.000784
1.587151,1.587046,1.586213,0.000834
1.587497,1.587395,1.586559,0.000836
1.587844,1.587720,1.586905,0.000814
1.588190,1.588057,1.587252,0.000805
1.588537,1.588460,1.587598,0.000862
1.588883,1.588825,1.587945,0.000880
1.589229,1.589095,1.588291,0.000804
1.589576,1.589514,1.588637,0.000876
1.589922,1.589834,1.588984,0.000850
1.590268,1.590123,1.589330,0.000793
1.590615,1.590527,1.589677,0.000850
1.590961,1.590871,1.590023,0.000848
1.591308,1.591159,1.590369,0.000789
1.591654,1.591638,1.590716,0.000923
1.592001,1.591927,1.591062,0.000864
1.592347,1.592313,1.591409,0.000904
1.592693,1.592660,1.591755,0.000905
1.593040,1.593035,1.592102,0.000933
1.593386,1.593307,1.592448,0.000859
1.593733,1.593612,1.592794,0.000818
1.594079,1.593991,1.593141,0.000851
1.594425,1.594381,1.593487,0.000894
1.594772,1.594781,1.593834,0.000947
1.595118,1.595120,1.594180,0.000940
1.595465,1.595348,1.594526,0.000821
1.595811,1.595783,1.594873,0.000910
1.596158,1.596171,1.595219,0.000952
1.596504,1.596385,1.595566,0.000819
1.596850,1.596811,1.595912,0.000899
1.597197,1.597173,1.596258,0.000914
1.597543,1.597529,1.596605,0.000925
1.597890,1.597831,1.596951,0.000879
1.598236,1.598238,1.597298,0.000940
1.598582,1.598535,1.597644,0.000891
1.598929,1.598871,1.597991,0.000881
1.599275,1.599279,1.598337,0.000942
1.599622,1.599544,1.598683,0.000861
1.599968,1.599847,1.599030,0.000817
1.600314,1.600286,1.599376,0.000909
1.600661,1.600574,1.599723,0.000851
1.601007,1.600998,1.600069,0.000929
1.601354,1.601243,1.600415,0.000827
1.601700,1.601604,1.600762,0.000842
1.602046,1.602053,1.601108,0.000944
1.602393,1.602277,1.601455,0.000823
1.602739,1.602653,1.601801,0.000852
1.603086,1.603095,1.602147,0.000947
1.603432,1.603446,1.602494,0.000952
1.603779,1.603767,1.602840,0.000927
1.604125,1.604070,1.603187,0.000883
1.604471,1.604472,1.603533,0.000939
1.604818,1.604770,1.603879,0.000890
1.605164,1.605091,1.604226,0.000865
1.605511,1.605498,1.604572,0.000926
1.605857,1.605815,1.604919,0.000896
1.606203,1.606127,1.605265,0.000862
1.606550,1.606447,1.605612,0.000835
1.606896,1.606822,1.605958,0.000864
1.607243,1.607215,1.606304,0.000911
1.607589,1.607528,1.606651,0.000878
1.607935,1.607808,1.606997,0.000811
1.608282,1.608126,1.607344,0.000782
1.608628,1.608530,1.607690,0.000840
1.608975,1.608834,1.608036,0.000798
1.609321,1.609229,1.608383,0.000846
1.609668,1.609632,1.608729,0.000903
1.610014,1.609998,1.609076,0.000923
1.610360,1.610336,1.609422,0.000914
1.610707,1.610583,1.609768,0.000815
1.611053,1.611001,1.610115,0.000886
1.611400,1.611284,1.610461,0.000823
1.611746,1.611716,1.610808,0.000909
1.612092,1.611955,1.611154,0.000801
1.612439,1.612320,1.611501,0.000819
1.612785,1.612685,1.611847,0.000838
1.613132,1.613062,1.612193,0.000869
1.613478,1.613483,1.612540,0.000943
1.613824,1.613770,1.612886,0.000884
1.614171,1.614029,1.613232,0.000796
1.614517,1.614472,1.613579,0.000893
1.614864,1.614763,1.613925,0.000838
1.615210,1.615150,1.614272,0.000879
1.615556,1.615502,1.614618,0.000883
1.615903,1.615779,1.614965,0.000815
1.616249,1.616145,1.615311,0.000834
1.616596,1.616560,1.615657,0.000902
1.616942,1.616802,1.616004,0.000798
1.617289,1.617263,1.616350,0.000913
1.617635,1.617590,1.616697,0.000894
1.617981,1.617890,1.617043,0.000847
1.618328,1.618326,1.617389,0.000936
1.618674,1.618546,1.617736,0.000810
1.619021,1.619036,1.618082,0.000954
1.619367,1.619300,1.618429,0.000871
1.619713,1.619563,1.618775,0.000788
1.620060,1.620027,1.619122,0.000906
1.620406,1.620320,1.619468,0.000852
1.620753,1.620614,1.619814,0.000800
1.621099,1.621013,1.620161,0.000852
1.621445,1.621294,1.620507,0.000786
1.621792,1.621640,1.620854,0.000787
1.622138,1.622130,1.621200,0.000930
1.622485,1.622400,1.621546,0.000853
1.622831,1.622818,1.621893,0.000925
1.623178,1.623023,1.622239,0.000784
1.623524,1.623409,1.622586,0.000823
1.623870,1.623790,1.622932,0.000858
1.624217,1.624168,1.623278,0.000889
1.624563,1.624480,1.623625,0.000855
1.624910,1.624853,1.623971,0.000881
1.625256,1.625107,1.624318,0.000790
1.625602,1.625546,1.624664,0.000882
1.625949,1.625911,1.625010,0.000900
1.626295,1.626298,1.625357,0.000941
1.626642,1.626631,1.625703,0.000928
1.626988,1.626986,1.626050,0.000936
1.627334,1.627242,1.626396,0.000846
1.627681,1.627664,1.626743,0.000922
1.628027,1.628041,1.627089,0.000952
1.628374,1.628221,1.627435,0.000785
1.628720,1.628600,1.627782,0.000818
1.629066,1.628971,1.628128,0.000843
1.629413,1.629280,1.628475,0.000805
1.629759,1.629636,1.628821,0.000815
1.630106,1.629951,1.629167,0.000783
1.630452,1.630296,1.629514,0.000782
1.630799,1.630690,1.629860,0.000830
1.631145,1.631141,1.630207,0.000934
1.631491,1.631337,1.630553,0.000784
1.631838,1.631749,1.630899,0.000850
1.632184,1.632055,1.631246,0.000809
1.632531,1.632417,1.631592,0.000825
1.632877,1.632766,1.631939,0.000828
1.633223,1.633084,1.632285,0.000798
1.633570,1.633498,1.632632,0.000867
1.633916,1.633884,1.632978,0.000906
1.634263,1.634276,1.633324,0.000952
1.634609,1.634524,1.633671,0.000853
1.634955,1.634845,1.634017,0.000828
1.635302,1.635203,1.634364,0.000839
1.635648,1.635586,1.634710,0.000876
1.635995,1.635892,1.635056,0.000835
1.636341,1.636207,1.635403,0.000805
1.636688,1.636634,1.635749,0.000885
1.637034,1.636929,1.636096,0.000833
1.637380,1.637388,1.636442,0.000945
1.637727,1.637588,1.636788,0.000800
1.638073,1.637999,1.637135,0.000864
1.638420,1.638430,1.637481,0.000949
1.638766,1.638623,1.637828,0.000796
1.639112,1.639039,1.638174,0.000865
1.639459,1.639398,1.638520,0.000877
1.639805,1.639736,1.638867,0.000869
1.640152,1.640166,1.639213,0.000952
1.640498,1.640476,1.639560,0.000916
1.640844,1.640804,1.639906,0.000898
1.641191,1.641038,1.640253,0.000786
1.641537,1.641382,1.640599,0.000783
1.641884,1.641784,1.640945,0.000839
1.642230,1.642090,1.641292,0.000798
1.642576,1.642534,1.641638,0.000896
1.642923,1.642791,1.641985,0.000807
1.643269,1.643206,1.642331,0.000875
1.643616,1.643539,1.642677,0.000862
1.643962,1.643855,1.643024,0.000832
1.644309,1.644219,1.643370,0.000848
1.644655,1.644547,1.643717,0.000830
1.645001,1.644899,1.644063,0.000836
1.645348,1.645306,1.644409,0.000896
1.645694,1.645703,1.644756,0.000947
1.646041,1.646037,1.645102,0.000935
1.646387,1.646311,1.645449,0.000862
1.646733,1.646624,1.645795,0.000829
1.647080,1.646993,1.646142,0.000851
1.647426,1.647434,1.646488,0.000946
1.647773,1.647725,1.646834,0.000891
1.648119,1.648024,1.647181,0.000843
